451,usa.indettaglio.it,page 1.txt, 1,1.707552
451,usa.indettaglio.it,page 2.txt, 2,1.707552
436,usa.indettaglio.it,page 3.txt, 3,1.707552
436,usa.indettaglio.it,page 4.txt, 4,1.707552
436,usa.indettaglio.it,page 5.txt, 5,1.706494
439,usa.indettaglio.it,page 6.txt, 6,1.642748
443,usa.indettaglio.it,page 7.txt, 7,1.525845
443,usa.indettaglio.it,page 8.txt, 8,1.523141
438,usa.indettaglio.it,page 9.txt, 9,1.509550
548,www.muchgames.com,page 10.txt, 10,1.503688
451,usa.indettaglio.it,page 11.txt, 11,1.456703
356,all-free-download.com,page 12.txt, 12,1.453043
967,usa.indettaglio.it,page 13.txt, 13,1.429274
438,usa.indettaglio.it,page 14.txt, 14,1.422277
438,usa.indettaglio.it,page 15.txt, 15,1.422277
979,usa.indettaglio.it,page 16.txt, 16,1.397233
900,usa.indettaglio.it,page 17.txt, 17,1.393174
414,salangisusy.livejournal.com,page 18.txt, 18,1.388000
442,usa.indettaglio.it,page 19.txt, 19,1.374983
459,usa.indettaglio.it,page 20.txt, 20,1.373121
440,usa.indettaglio.it,page 21.txt, 21,1.371041
444,usa.indettaglio.it,page 22.txt, 22,1.366870
438,usa.indettaglio.it,page 23.txt, 23,1.366870
418,usa.indettaglio.it,page 24.txt, 24,1.350054
601,softwaretopic.informer.com,page 25.txt, 25,1.339987
438,usa.indettaglio.it,page 26.txt, 26,1.338374
31,www.se80.co.uk,page 27.txt, 27,1.324047
857,usa.indettaglio.it,page 28.txt, 28,1.322171
875,usa.indettaglio.it,page 29.txt, 29,1.322171
944,usa.indettaglio.it,page 30.txt, 30,1.317870
489,www.wordmagicsoft.com,page 31.txt, 31,1.287338
979,usa.indettaglio.it,page 32.txt, 32,1.282914
818,usa.indettaglio.it,page 33.txt, 33,1.278474
86,www.ppttemplate.org,page 34.txt, 34,1.261218
817,usa.indettaglio.it,page 35.txt, 35,1.256028
833,usa.indettaglio.it,page 36.txt, 36,1.256028
437,usa.indettaglio.it,page 37.txt, 37,1.255240
453,usa.indettaglio.it,page 38.txt, 38,1.255240
445,usa.indettaglio.it,page 39.txt, 39,1.251927
830,usa.indettaglio.it,page 40.txt, 40,1.237762
851,usa.indettaglio.it,page 41.txt, 41,1.237762
316,www.hackchina.com,page 42.txt, 42,1.235889
713,usa.indettaglio.it,page 43.txt, 43,1.234210
835,usa.indettaglio.it,page 44.txt, 44,1.233151
284,minefo.com,page 45.txt, 45,1.208353
801,usa.indettaglio.it,page 46.txt, 46,1.205097
221,www.flazx.us,page 47.txt, 47,1.197741
1017,usa.indettaglio.it,page 48.txt, 48,1.194149
434,usa.indettaglio.it,page 49.txt, 49,1.187158
445,usa.indettaglio.it,page 50.txt, 50,1.185231
175,www.ieeepaper.com,page 51.txt, 51,1.182075
484,www.docstoc.com,page 52.txt, 52,1.181150
667,usa.indettaglio.it,page 53.txt, 53,1.178211
666,usa.indettaglio.it,page 54.txt, 54,1.178211
498,www.slideshare.net,page 55.txt, 55,1.176726
815,usa.indettaglio.it,page 56.txt, 56,1.176338
785,usa.indettaglio.it,page 57.txt, 57,1.176338
284,www.dogion.com,page 58.txt, 58,1.171869
799,usa.indettaglio.it,page 59.txt, 59,1.171473
861,findebookee.com,page 60.txt, 60,1.169193
344,www.docstoc.com,page 61.txt, 61,1.156375
424,www.docstoc.com,page 62.txt, 62,1.154840
633,usa.indettaglio.it,page 63.txt, 63,1.145844
290,www.hackchina.com,page 64.txt, 64,1.136094
78,findpdf.org,page 65.txt, 65,1.135134
462,www.glassdoor.com,page 66.txt, 66,1.127613
751,usa.indettaglio.it,page 67.txt, 67,1.126686
177,findebookee.com,page 68.txt, 68,1.123491
838,usa.indettaglio.it,page 69.txt, 69,1.116475
197,book.pdfchm.net,page 70.txt, 70,1.115635
385,amchamni.org,page 71.txt, 71,1.115198
600,usa.indettaglio.it,page 72.txt, 72,1.112473
823,usa.indettaglio.it,page 73.txt, 73,1.111333
976,ithinkmining.com,page 74.txt, 74,1.106270
319,www.implu.com,page 75.txt, 75,1.100232
1029,www.datawarehousingguide.com,page 76.txt, 76,1.096410
717,usa.indettaglio.it,page 77.txt, 77,1.085234
70,www.gdsourcing.com,page 78.txt, 78,1.082637
848,paguntaka.org,page 79.txt, 79,1.078001
334,www.merriam-webster.com,page 80.txt, 80,1.063628
334,www.merriam-webster.com,page 81.txt, 81,1.063628
334,www.merriam-webster.com,page 82.txt, 82,1.063628
450,all-free-download.com,page 83.txt, 83,1.058517
780,citiesandvillages.com,page 84.txt, 84,1.054341
795,citiesandvillages.com,page 85.txt, 85,1.054341
876,findebookee.com,page 86.txt, 86,1.050556
876,findebookee.com,page 87.txt, 87,1.049551
629,usa.indettaglio.it,page 88.txt, 88,1.049551
343,www.getminingjobs.com,page 89.txt, 89,1.043964
960,companydatabase.org,page 90.txt, 90,1.032225
298,www.getminingjobs.com,page 91.txt, 91,1.031604
577,usa.indettaglio.it,page 92.txt, 92,1.027661
267,www.slideworld.org,page 93.txt, 93,1.026635
970,www.answers.com,page 94.txt, 94,1.020418
480,www.slideshare.net,page 95.txt, 95,1.018384
9,www.wordreference.com,page 96.txt, 96,1.015779
809,usa.indettaglio.it,page 97.txt, 97,1.014043
796,usa.indettaglio.it,page 98.txt, 98,1.014043
293,www.bi-dw.info,page 99.txt, 99,1.012502
544,amchamni.org,page100.txt,100,1.008210
